ID,Date,Amount
331,2024-05-17,873
329,2024-07-23,276
1778,2024-01-05,297
1581,2024-04-24,672
1002,2024-02-12,657
71,2024-01-03,614
139,2024-01-05,909
36,2024-06-11,780
1931,2024-07-02,54
1218,2024-05-09,215
858,2024-05-03,474
2,2024-03-28,664
1777,2024-06-24,885
1890,2024-06-18,597
513,2024-07-22,865
1868,2024-07-08,283
1523,2024-02-11,74
6,2024-01-15,960
1281,2024-05-24,815
267,2024-04-23,579
787,2024-05-31,210
1257,2024-01-14,485
545,2024-05-20,894
1830,2024-05-06,604
1370,2024-03-13,716
272,2024-01-04,376
821,2024-02-18,800
926,2024-06-30,101
826,2024-03-10,323
1934,2024-04-04,924
1288,2024-03-04,11
698,2024-06-30,323
1666,2024-02-10,557
1328,2024-04-24,625
1969,2024-01-25,812
1571,2024-07-04,271
71,2024-03-23,268
1902,2024-05-04,699
592,2024-03-21,857
520,2024-05-17,671
1551,2024-04-02,414
1971,2024-01-23,798
1931,2024-03-19,873
1039,2024-05-26,614
504,2024-05-07,461
1805,2024-05-12,94
442,2024-04-05,629
1104,2024-01-06,784
596,2024-02-24,637
1091,2024-01-01,724
1840,2024-02-11,972
982,2024-04-04,124
1324,2024-02-19,210
1285,2024-01-11,780
739,2024-05-08,180
1323,2024-03-24,381
1790,2024-02-11,134
893,2024-06-01,271
804,2024-02-20,401
172,2024-01-29,639
1881,2024-03-06,561
5,2024-03-24,516
932,2024-06-28,974
1643,2024-02-19,66
690,2024-07-22,102
264,2024-05-02,532
107,2024-06-14,973
645,2024-05-09,131
1121,2024-07-03,688
1206,2024-03-11,670
200,2024-05-11,226
1571,2024-04-18,950
159,2024-01-14,976
1516,2024-03-26,945
1737,2024-06-07,569
440,2024-02-19,51
404,2024-03-06,378
239,2024-01-29,618
1009,2024-06-19,973
257,2024-01-02,824
771,2024-07-06,862
1632,2024-01-31,553
917,2024-01-11,106
181,2024-01-28,891
1121,2024-03-15,827
1782,2024-05-21,963
271,2024-05-18,83
568,2024-01-25,88
930,2024-03-30,981
1135,2024-02-03,356
991,2024-01-04,595
648,2024-03-30,823
521,2024-01-02,809
939,2024-04-18,742
1148,2024-05-30,88
411,2024-01-09,747
141,2024-04-10,929
1506,2024-06-23,184
225,2024-04-22,111
1924,2024-07-10,4
1810,2024-06-16,309
1727,2024-04-22,920
1677,2024-02-14,243
1216,2024-05-11,790
1737,2024-01-31,35
1302,2024-06-25,74
562,2024-05-04,617
68,2024-02-19,432
1924,2024-06-03,799
1020,2024-06-28,954
1471,2024-02-24,701
1180,2024-05-22,463
781,2024-04-20,574
1211,2024-02-05,877
1868,2024-01-07,732
848,2024-07-22,183
1721,2024-07-25,251
373,2024-02-14,941
1634,2024-01-21,640
1529,2024-05-23,922
1195,2024-02-29,163
1663,2024-02-09,808
1414,2024-03-22,693
1842,2024-06-18,520
1395,2024-02-28,83
1709,2024-04-26,131
434,2024-03-06,966
1707,2024-03-27,267
1474,2024-06-11,988
734,2024-01-07,226
727,2024-05-31,970
275,2024-02-25,364
972,2024-07-18,391
498,2024-03-30,182
1596,2024-04-24,912
117,2024-03-18,657
1398,2024-03-13,438
1486,2024-03-03,638
1526,2024-06-29,511
1975,2024-05-16,829
1431,2024-01-25,814
1473,2024-01-08,69
877,2024-02-12,86
621,2024-05-16,717
1331,2024-01-12,441
1759,2024-03-03,925
541,2024-06-11,546
387,2024-04-11,180
1214,2024-05-22,709
1206,2024-06-21,363
1229,2024-07-09,164
585,2024-07-21,125
1224,2024-01-05,412
274,2024-07-24,516
1834,2024-07-18,542
1829,2024-01-24,838
232,2024-02-18,51
414,2024-01-20,649
244,2024-03-29,796
404,2024-07-03,491
1434,2024-01-16,75
749,2024-01-31,394
276,2024-04-23,445
1489,2024-02-29,766
1467,2024-03-17,501
1465,2024-05-20,536
1274,2024-04-05,426
1117,2024-01-04,114
1576,2024-06-16,583
744,2024-02-22,919
59,2024-05-24,655
1258,2024-02-07,961
1389,2024-07-22,666
560,2024-07-25,579
407,2024-04-24,924
591,2024-04-10,741
453,2024-05-24,319
816,2024-03-16,741
1690,2024-01-26,217
1668,2024-01-15,527
205,2024-02-06,224
199,2024-05-07,81
157,2024-05-06,709
1430,2024-07-17,630
964,2024-05-06,685
1495,2024-04-03,168
598,2024-01-04,449
1205,2024-02-19,11
502,2024-03-28,195
1473,2024-01-26,401
485,2024-05-21,975
432,2024-02-02,172
739,2024-05-15,480
1966,2024-01-01,644
1008,2024-03-22,520
1363,2024-01-08,128
1759,2024-01-05,964
203,2024-01-23,461
1469,2024-03-04,672
1357,2024-07-23,905
823,2024-03-21,78
1056,2024-03-10,327
706,2024-02-20,347
1370,2024-01-26,969
1361,2024-05-19,784
1222,2024-04-29,357
400,2024-06-27,118
1169,2024-06-26,218
597,2024-04-20,797
994,2024-05-11,749
1823,2024-02-21,716
1763,2024-01-28,776
539,2024-02-28,810
1326,2024-06-12,149
371,2024-02-11,282
1246,2024-01-22,540
1527,2024-03-18,504
872,2024-04-03,334
1047,2024-06-28,688
292,2024-05-11,342
1680,2024-04-08,897
271,2024-07-05,558
1805,2024-03-23,80
774,2024-01-29,571
717,2024-06-05,862
1972,2024-03-21,376
57,2024-06-22,861
391,2024-07-21,828
714,2024-05-12,130
427,2024-05-07,483
1971,2024-01-18,50
477,2024-02-05,229
172,2024-06-07,16
1241,2024-06-21,538
1320,2024-06-04,41
1850,2024-06-29,666
861,2024-06-23,345
355,2024-06-04,622
1403,2024-03-22,913
184,2024-07-01,523
706,2024-01-22,102
1644,2024-03-11,239
1122,2024-04-04,132
130,2024-03-19,619
612,2024-01-22,699
1539,2024-02-06,799
894,2024-02-03,158
915,2024-02-10,754
1948,2024-01-09,466
449,2024-01-11,457
1995,2024-07-02,567
1449,2024-05-07,132
957,2024-05-18,338
1291,2024-02-16,333
1186,2024-04-27,16
127,2024-03-06,490
522,2024-05-18,224
816,2024-02-07,382
1169,2024-01-11,124
1187,2024-03-24,614
1968,2024-03-09,349
356,2024-02-02,482
1550,2024-07-28,384
762,2024-06-28,382
495,2024-07-10,497
600,2024-01-07,430
1581,2024-02-04,74
1533,2024-03-01,325
1529,2024-05-19,70
541,2024-06-24,464
132,2024-04-02,628
90,2024-01-30,970
575,2024-02-14,576
209,2024-04-17,750
503,2024-01-16,418
124,2024-01-03,540
313,2024-07-18,402
1062,2024-04-22,659
99,2024-07-22,378
356,2024-07-19,298
1770,2024-05-12,272
1743,2024-01-09,586
730,2024-02-21,879
1767,2024-06-09,310
607,2024-01-22,221
1521,2024-04-12,38
1813,2024-03-10,316
185,2024-05-02,341
124,2024-03-21,598
1844,2024-04-26,73
839,2024-03-10,335
1231,2024-05-09,147
1279,2024-05-16,70
14,2024-03-25,742
944,2024-01-16,540
209,2024-04-06,459
984,2024-02-25,910
741,2024-03-29,672
1414,2024-02-14,751
687,2024-03-21,246
1080,2024-06-16,65
179,2024-04-04,277
430,2024-05-14,412
1002,2024-07-13,395
1897,2024-02-11,927
1988,2024-01-02,688
146,2024-02-26,631
1335,2024-07-19,975
904,2024-05-09,613
583,2024-01-30,29
1683,2024-01-24,739
1882,2024-01-27,528
129,2024-04-19,564
363,2024-03-02,715
1981,2024-02-21,821
382,2024-05-02,803
1542,2024-03-04,319
766,2024-02-28,747
1123,2024-04-22,29
1213,2024-06-23,42
1680,2024-05-05,678
1024,2024-01-03,476
1489,2024-01-04,377
387,2024-05-16,926
1534,2024-05-13,871
18,2024-02-23,565
1044,2024-01-20,981
792,2024-03-28,438
1389,2024-03-01,259
1737,2024-07-04,763
211,2024-02-21,421
842,2024-07-05,749
714,2024-07-21,618
737,2024-06-22,386
480,2024-01-22,945
1073,2024-06-05,67
899,2024-07-08,110
111,2024-05-06,828
1966,2024-03-19,532
438,2024-03-24,883
1038,2024-04-11,616
126,2024-02-27,833
775,2024-02-04,313
275,2024-07-26,744
1012,2024-04-23,913
200,2024-05-26,828
258,2024-06-04,67
447,2024-03-19,792
421,2024-07-20,673
483,2024-03-07,675
512,2024-06-06,420
552,2024-01-17,146
229,2024-04-05,203
1020,2024-06-17,552
807,2024-03-05,362
1355,2024-02-17,567
415,2024-06-07,334
38,2024-02-22,891
1064,2024-03-25,356
43,2024-02-27,336
787,2024-04-16,774
818,2024-06-29,287
1520,2024-02-03,336
256,2024-05-25,862
1622,2024-04-07,869
1520,2024-03-30,573
327,2024-04-25,645
1369,2024-02-08,607
24,2024-07-12,927
1203,2024-04-17,430
367,2024-06-17,715
195,2024-06-08,749
1063,2024-02-21,208
762,2024-04-22,490
202,2024-01-15,303
104,2024-06-30,308
1735,2024-02-22,981
1800,2024-04-25,927
1176,2024-01-10,79
720,2024-02-15,417
1270,2024-02-14,507
1123,2024-06-05,784
1189,2024-06-06,663
506,2024-07-18,765
1813,2024-05-26,35
780,2024-03-18,722
1968,2024-02-28,298
616,2024-04-21,307
30,2024-03-26,346
484,2024-02-21,853
1628,2024-06-11,644
637,2024-07-24,514
550,2024-01-14,877
1118,2024-03-05,345
1774,2024-01-10,701
42,2024-03-22,373
683,2024-05-24,724
564,2024-06-01,214
312,2024-07-17,981
1607,2024-06-23,286
315,2024-03-29,626
372,2024-02-02,140
1185,2024-06-10,768
1353,2024-02-06,253
1071,2024-03-07,225
1035,2024-02-29,112
1072,2024-06-08,723
1578,2024-05-07,820
497,2024-02-27,583
196,2024-05-20,712
1731,2024-06-14,886
1623,2024-05-07,994
1860,2024-06-02,233
853,2024-07-28,156
960,2024-04-12,509
1510,2024-02-22,515
914,2024-05-13,735
265,2024-01-10,705
445,2024-03-14,556
740,2024-07-07,737
135,2024-06-29,222
863,2024-03-11,470
757,2024-01-15,646
1805,2024-04-14,470
1498,2024-01-13,209
1603,2024-06-19,677
572,2024-07-28,237
1470,2024-07-18,251
417,2024-01-07,942
952,2024-01-01,122
1296,2024-02-09,300
380,2024-01-05,705
1122,2024-04-11,442
1487,2024-04-14,102
1508,2024-03-16,632
731,2024-06-22,726
54,2024-01-08,742
1138,2024-02-17,330
1752,2024-04-02,617
1579,2024-03-27,118
1370,2024-06-06,497
1765,2024-06-23,322
987,2024-06-11,580
1716,2024-07-19,55
737,2024-05-27,996
251,2024-05-18,234
1472,2024-04-27,520
1597,2024-03-01,939
1940,2024-04-20,545
437,2024-04-19,226
1586,2024-01-11,37
1805,2024-03-21,435
796,2024-04-13,185
319,2024-07-10,158
325,2024-07-05,389
1221,2024-07-13,74
1716,2024-06-06,596
1159,2024-04-13,830
291,2024-04-14,749
425,2024-02-16,355
1413,2024-04-11,266
925,2024-03-20,769
872,2024-02-08,57
630,2024-04-03,634
1714,2024-04-08,48
486,2024-07-16,835
803,2024-04-02,702
151,2024-02-17,435
1213,2024-01-02,674
1899,2024-05-27,587
354,2024-03-10,697
1535,2024-01-23,68
438,2024-03-23,85
1266,2024-04-26,848
1561,2024-06-09,650
1224,2024-04-03,937
1122,2024-06-22,502
690,2024-06-20,238
533,2024-02-12,490
595,2024-04-05,694
1400,2024-04-18,569
1163,2024-02-25,798
519,2024-02-14,118
1459,2024-02-02,268
970,2024-01-13,840
785,2024-07-10,889
1959,2024-02-25,966
1623,2024-02-16,628
504,2024-05-06,669
1255,2024-06-22,977
1880,2024-03-11,779
813,2024-07-20,999
1361,2024-06-07,467
65,2024-05-08,432
1253,2024-07-27,935
1563,2024-03-22,223
240,2024-06-30,743
1221,2024-02-24,919
579,2024-07-02,563
1388,2024-07-25,750
941,2024-02-06,751
1924,2024-05-19,96
135,2024-03-25,939
91,2024-01-09,784
916,2024-06-20,52
1073,2024-05-16,926
280,2024-07-10,300
1466,2024-03-19,392
840,2024-07-23,879
853,2024-04-04,863
1049,2024-05-07,294
1780,2024-06-12,906
207,2024-03-16,444
1886,2024-07-13,749
1160,2024-07-11,954
28,2024-07-07,127
789,2024-02-24,169
1576,2024-06-18,464
183,2024-04-30,839
982,2024-05-21,279
204,2024-06-22,475
1979,2024-05-21,401
1328,2024-05-14,442
1031,2024-01-07,43
1908,2024-03-25,926
490,2024-04-10,765
753,2024-02-19,124
1048,2024-07-08,17
595,2024-05-22,28
973,2024-07-22,200
1379,2024-01-24,12
707,2024-06-20,431
1412,2024-01-22,738
675,2024-04-23,988
1122,2024-07-26,846
1491,2024-06-22,210
447,2024-07-15,882
708,2024-07-16,398
1156,2024-07-06,470
1958,2024-07-28,126
980,2024-02-25,889
1140,2024-04-29,443
1208,2024-04-02,529
1921,2024-07-07,488
1753,2024-05-23,188
342,2024-06-10,811
1812,2024-07-05,206
971,2024-05-18,757
54,2024-01-19,177
642,2024-01-08,306
1653,2024-05-18,875
82,2024-04-16,6
1161,2024-02-12,404
1768,2024-04-22,51
1593,2024-03-27,496
1581,2024-06-25,728
1565,2024-01-27,395
972,2024-01-22,730
1420,2024-06-07,345
1569,2024-06-26,529
1153,2024-05-31,120
343,2024-06-25,139
106,2024-06-19,652
1520,2024-04-26,931
780,2024-05-22,593
1163,2024-02-02,706
362,2024-04-19,101
153,2024-03-04,954
541,2024-05-21,490
1177,2024-01-27,529
669,2024-06-04,221
1012,2024-03-21,278
1087,2024-01-21,157
1975,2024-07-23,388
1869,2024-06-22,757
159,2024-02-22,80
242,2024-03-01,639
57,2024-05-20,412
774,2024-04-19,36
53,2024-05-15,393
854,2024-07-25,686
1803,2024-01-02,744
885,2024-03-04,484
1572,2024-03-13,557
1477,2024-03-11,964
231,2024-04-18,197
1680,2024-01-30,251
1199,2024-02-27,702
1113,2024-04-05,341
1321,2024-04-05,647
230,2024-02-15,423
1154,2024-07-12,686
1478,2024-03-08,409
18,2024-02-15,755
1565,2024-06-21,53
1023,2024-05-05,436
949,2024-06-03,358
1396,2024-01-10,987
970,2024-05-26,591
1608,2024-07-24,924
1432,2024-07-05,612
1693,2024-03-17,771
1469,2024-04-06,3
908,2024-07-22,845
1116,2024-07-04,503
543,2024-04-08,570
1718,2024-03-27,559
798,2024-04-10,862
953,2024-02-01,479
533,2024-06-11,99
515,2024-01-18,631
1203,2024-05-31,569
866,2024-07-13,48
1864,2024-02-11,215
118,2024-06-14,478
1907,2024-01-05,809
1963,2024-01-28,531
26,2024-05-27,905
622,2024-02-12,759
399,2024-01-04,161
427,2024-06-20,747
1904,2024-03-25,958
1694,2024-05-26,812
1253,2024-02-23,916
534,2024-02-12,185
1839,2024-03-29,972
399,2024-02-04,519
1088,2024-06-16,541
1700,2024-01-26,76
514,2024-06-02,660
231,2024-07-20,440
349,2024-03-25,939
160,2024-06-09,371
229,2024-06-01,109
1826,2024-07-11,573
401,2024-02-10,845
311,2024-05-04,588
1904,2024-04-02,671
749,2024-05-29,242
395,2024-04-24,367
9,2024-06-23,612
519,2024-06-25,145
1882,2024-02-27,963
578,2024-03-22,383
1375,2024-07-25,316
93,2024-06-10,291
440,2024-01-22,558
11,2024-01-12,171
1194,2024-04-05,202
400,2024-07-01,490
1133,2024-06-02,710
532,2024-01-14,556
146,2024-03-05,971
1857,2024-06-03,226
1610,2024-01-15,955
1672,2024-01-20,468
1777,2024-06-18,556
15,2024-06-13,753
1780,2024-05-21,163
1205,2024-01-18,999
1447,2024-07-18,333
1917,2024-04-10,368
1259,2024-07-08,887
271,2024-04-01,663
846,2024-05-15,349
1805,2024-02-05,522
123,2024-02-22,108
178,2024-01-11,398
1401,2024-04-21,395
902,2024-07-11,455
298,2024-02-14,189
790,2024-07-20,929
5,2024-03-17,979
311,2024-02-07,473
1069,2024-03-22,645
1104,2024-02-18,893
1393,2024-04-08,294
878,2024-07-22,701
232,2024-05-21,70
1318,2024-04-18,283
1110,2024-04-19,596
1604,2024-03-14,720
1334,2024-02-26,323
744,2024-06-14,333
1410,2024-01-17,462
1283,2024-04-09,614
1509,2024-02-17,811
1047,2024-05-01,849
1842,2024-06-05,858
1789,2024-05-11,172
114,2024-03-09,626
520,2024-07-08,82
1991,2024-02-03,974
1388,2024-02-24,675
1737,2024-04-18,369
1162,2024-03-14,33
1550,2024-06-19,250
677,2024-05-23,534
1247,2024-04-21,849
1541,2024-02-20,532
1292,2024-01-04,815
1085,2024-01-24,487
1302,2024-02-12,768
536,2024-06-10,465
1084,2024-04-26,379
993,2024-07-08,340
1661,2024-01-19,165
725,2024-01-30,993
1560,2024-07-24,378
1292,2024-03-26,544
443,2024-03-01,526
1603,2024-05-14,988
963,2024-02-10,512
782,2024-04-14,929
897,2024-03-10,872
553,2024-02-27,499
1469,2024-04-19,783
659,2024-07-02,709
1916,2024-01-21,454
1198,2024-01-03,728
1896,2024-06-10,500
1352,2024-07-04,487
1886,2024-03-29,434
1941,2024-01-28,226
873,2024-07-24,40
1563,2024-03-07,330
1498,2024-06-03,596
1981,2024-06-02,680
1536,2024-07-13,882
1690,2024-04-24,993
1140,2024-06-17,412
893,2024-06-08,341
1756,2024-05-29,750
1680,2024-07-11,439
1836,2024-03-04,364
1134,2024-01-02,279
1969,2024-07-18,796
1439,2024-05-19,842
853,2024-07-23,29
1370,2024-06-27,762
1596,2024-03-26,944
1177,2024-01-10,544
1448,2024-06-06,935
415,2024-07-19,12
1709,2024-06-18,189
1942,2024-05-01,469
1584,2024-05-24,906
145,2024-05-09,264
1080,2024-06-13,646
1308,2024-05-19,225
608,2024-07-25,760
455,2024-02-29,611
1881,2024-03-13,802
1910,2024-02-02,690
602,2024-04-24,245
1171,2024-05-11,717
197,2024-01-04,59
1965,2024-05-25,837
1232,2024-07-13,727
620,2024-06-24,343
1264,2024-07-19,844
997,2024-05-30,8
1602,2024-07-16,941
1708,2024-03-27,812
1672,2024-02-05,636
1056,2024-06-29,393
1317,2024-03-01,56
1629,2024-04-23,336
1148,2024-02-15,686
624,2024-04-21,707
1342,2024-01-13,749
1493,2024-03-02,241
238,2024-05-27,99
795,2024-05-05,213
916,2024-02-25,908
240,2024-05-01,827
1481,2024-01-03,257
420,2024-07-22,319
1086,2024-04-04,807
1695,2024-02-25,504
1527,2024-02-04,265
499,2024-03-14,445
1667,2024-06-03,934
1268,2024-06-18,70
1660,2024-01-20,96
632,2024-06-02,852
275,2024-07-20,180
580,2024-02-29,638
1982,2024-03-23,302
387,2024-02-21,753
783,2024-07-12,221
215,2024-02-05,217
649,2024-04-23,530
4,2024-02-17,719
1102,2024-01-14,333
1315,2024-01-02,574
1537,2024-03-17,746
1585,2024-05-21,908
1605,2024-02-14,452
294,2024-05-02,408
249,2024-03-15,702
667,2024-04-13,228
569,2024-07-17,620
1629,2024-04-28,217
1674,2024-07-09,641
490,2024-03-19,963
1996,2024-01-02,878
254,2024-04-04,792
1721,2024-04-25,454
963,2024-07-18,399
890,2024-03-06,325
1652,2024-07-07,334
47,2024-07-15,539
94,2024-04-26,623
1292,2024-01-30,419
1909,2024-04-27,602
1368,2024-05-12,422
145,2024-01-19,910
1653,2024-05-10,85
761,2024-03-15,208
603,2024-01-19,459
1788,2024-05-10,610
202,2024-01-19,94
161,2024-02-21,198
1050,2024-07-13,177
1595,2024-04-08,860
966,2024-02-21,956
1276,2024-04-18,655
1793,2024-06-25,383
1772,2024-07-10,975
1914,2024-05-04,433
1773,2024-05-21,69
963,2024-04-25,56
674,2024-03-11,121
266,2024-05-15,699
286,2024-04-18,255
760,2024-04-12,883
977,2024-06-03,424
855,2024-02-14,726
1103,2024-07-26,119
1105,2024-01-11,432
163,2024-05-06,368
63,2024-01-05,617
225,2024-04-13,979
1375,2024-02-02,101
1522,2024-06-18,617
1874,2024-07-25,798
745,2024-01-24,211
1885,2024-03-02,312
910,2024-03-15,803
1664,2024-07-24,353
1419,2024-02-18,404
530,2024-02-11,367
679,2024-05-03,20
916,2024-05-12,809
255,2024-02-25,593
322,2024-06-07,725
527,2024-06-15,951
1370,2024-04-05,737
343,2024-04-24,768
766,2024-03-02,986
1082,2024-03-26,747
1917,2024-04-28,482
1924,2024-01-08,436
936,2024-01-13,625
73,2024-07-01,24
1453,2024-02-10,688
1431,2024-05-04,751
1574,2024-06-24,229
911,2024-05-13,180
1884,2024-05-30,887
1676,2024-02-19,588
687,2024-02-23,851
309,2024-01-02,249
948,2024-01-06,128
720,2024-05-05,85
504,2024-01-26,245
734,2024-04-08,429
768,2024-07-23,187
1140,2024-05-12,316
437,2024-02-27,216
1663,2024-02-25,810
680,2024-04-07,85
1505,2024-05-07,249
1909,2024-05-25,661
313,2024-03-14,329
1893,2024-04-30,291
1016,2024-07-10,737
1229,2024-05-22,994
196,2024-04-23,475
801,2024-07-24,915
1732,2024-03-21,356
1825,2024-01-06,142
1441,2024-02-03,118
1287,2024-07-04,222
558,2024-02-15,599
430,2024-05-21,263
1948,2024-05-09,441
472,2024-01-02,230
1473,2024-02-28,831
1582,2024-03-09,245
690,2024-07-26,854
775,2024-04-26,740
1837,2024-05-08,245
1038,2024-06-06,748
780,2024-06-02,543
1893,2024-01-20,625
526,2024-07-16,300
581,2024-05-11,53
1345,2024-01-09,407
1669,2024-06-30,894
447,2024-05-05,500
1268,2024-01-04,928
210,2024-03-26,128
30,2024-04-30,445
1316,2024-03-17,442
226,2024-03-31,16
337,2024-06-09,809
809,2024-07-21,201
85,2024-04-08,963
1050,2024-07-06,642
1039,2024-06-12,923
1391,2024-06-19,987
1881,2024-03-27,473
582,2024-03-20,124
748,2024-07-02,619
937,2024-07-14,523
12,2024-06-01,155
1679,2024-02-19,128
1029,2024-07-02,719
948,2024-07-07,971
916,2024-07-22,865
1534,2024-03-13,851
889,2024-06-24,833
1916,2024-02-07,425
234,2024-05-29,473
1596,2024-01-19,540
1749,2024-07-27,74
1226,2024-01-23,485
1148,2024-07-10,958
890,2024-03-30,456
1455,2024-06-07,859
952,2024-05-15,51
1066,2024-07-03,506
734,2024-05-23,868
314,2024-06-27,709
70,2024-06-04,763
995,2024-01-12,793
1900,2024-06-10,343
353,2024-01-18,16
1400,2024-07-07,214
230,2024-02-06,377
307,2024-05-04,231
1966,2024-04-12,897
1163,2024-06-22,147
470,2024-02-26,776
654,2024-05-24,797
435,2024-05-21,503
1603,2024-05-22,297
1892,2024-01-22,279
1882,2024-06-02,65
1508,2024-05-12,769
885,2024-07-04,231
1313,2024-05-05,898
1464,2024-04-09,62
1733,2024-03-23,946
355,2024-03-14,310
1499,2024-07-13,730
24,2024-06-23,898
888,2024-02-09,244
1516,2024-04-10,613
422,2024-02-13,982
1869,2024-05-10,996
1330,2024-06-27,912
1085,2024-06-05,723
515,2024-01-12,151
1152,2024-04-26,993
1647,2024-03-28,20
867,2024-01-09,645
144,2024-01-24,911
616,2024-02-19,52
99,2024-07-19,573
1808,2024-05-31,615
523,2024-05-12,936
179,2024-05-13,25
284,2024-05-03,698
1328,2024-04-06,706
1468,2024-03-22,814
1566,2024-06-22,798
1234,2024-07-12,502
973,2024-06-03,508
1422,2024-01-16,470
400,2024-02-05,602
47,2024-01-28,863
1996,2024-01-04,983
182,2024-05-29,265
810,2024-02-03,706
16,2024-01-10,529
1460,2024-01-01,586
1134,2024-01-16,481
32,2024-03-28,769
1644,2024-02-20,718
1316,2024-03-28,987
137,2024-04-29,647
685,2024-04-24,704
446,2024-07-12,429
980,2024-05-28,845
1376,2024-03-18,32
1571,2024-06-15,280
1988,2024-03-22,728
1056,2024-05-11,530
1550,2024-05-03,246
211,2024-03-16,548
77,2024-01-10,721
1177,2024-04-26,289
1893,2024-05-15,529
1416,2024-05-24,47
1949,2024-07-19,739
1402,2024-07-27,127
1383,2024-06-27,578
1600,2024-05-02,779
1165,2024-01-14,162
1182,2024-07-11,794
147,2024-01-15,827
1100,2024-01-10,60
1625,2024-03-12,292
643,2024-02-06,242
438,2024-03-15,60
73,2024-05-22,75
1465,2024-04-29,844
1497,2024-05-23,15
1655,2024-04-08,130
1542,2024-06-30,986
304,2024-04-11,558
855,2024-05-26,903
1851,2024-02-13,825
1756,2024-07-09,134
408,2024-07-11,715
565,2024-03-11,358
1280,2024-02-14,369
554,2024-07-03,702
1689,2024-01-22,689
1777,2024-06-01,788
1214,2024-03-26,399
1041,2024-06-25,220
1964,2024-02-18,561
543,2024-05-12,27
1197,2024-02-17,266
612,2024-01-04,173
1788,2024-04-21,613
374,2024-07-11,788
1966,2024-07-11,73
943,2024-06-11,756
1705,2024-03-14,835
1104,2024-07-18,527
1110,2024-01-12,834
1596,2024-05-01,855
1911,2024-03-12,56
2,2024-02-03,508
276,2024-06-20,936
1820,2024-03-16,100
1906,2024-06-18,441
1874,2024-07-23,856
1708,2024-04-04,369
1702,2024-06-30,489
1398,2024-01-09,919
1628,2024-04-03,128
1901,2024-05-16,168
1907,2024-05-21,411
1512,2024-03-03,976
1807,2024-02-19,221
1890,2024-03-22,955
1470,2024-06-18,348
1285,2024-01-19,919
1295,2024-03-27,36
407,2024-03-29,79
896,2024-05-06,703
1760,2024-07-28,22
329,2024-04-05,660
1857,2024-07-18,688
392,2024-04-05,288
409,2024-05-06,766
479,2024-05-29,856
1158,2024-04-14,883
403,2024-07-25,927
1154,2024-02-19,143
1684,2024-05-31,927
1198,2024-04-19,136
1685,2024-03-23,587
862,2024-05-18,680
1678,2024-06-14,689
301,2024-04-13,199
1328,2024-04-04,773
390,2024-05-15,348
1675,2024-05-27,213
1854,2024-05-24,146
434,2024-03-09,56
73,2024-06-17,365
1568,2024-03-02,583
261,2024-07-28,379
768,2024-03-10,299
1858,2024-02-03,907
1637,2024-04-13,527
762,2024-01-07,194
514,2024-04-11,543
886,2024-06-27,715
98,2024-02-18,256
713,2024-05-15,10
1399,2024-02-11,175
1019,2024-07-13,801
33,2024-05-29,78
793,2024-02-27,625
1776,2024-05-17,303
1214,2024-07-07,855
521,2024-01-28,537
953,2024-01-03,449
585,2024-07-16,389
1639,2024-04-06,903
1493,2024-03-13,166
1686,2024-06-13,579
1020,2024-04-16,449
996,2024-03-03,705
1380,2024-03-06,805
1509,2024-07-19,358
178,2024-06-15,76
446,2024-01-16,282
11,2024-06-28,627
718,2024-03-07,496
1832,2024-07-20,647
1400,2024-05-20,864
326,2024-05-18,790
338,2024-01-23,518
472,2024-01-27,556
632,2024-04-19,364
574,2024-02-04,390
824,2024-01-21,737
211,2024-03-28,33
1954,2024-05-01,572
1848,2024-06-07,144
1297,2024-02-18,91
500,2024-04-07,274
1747,2024-05-24,118
1804,2024-07-03,843
465,2024-05-02,466
670,2024-02-10,667
323,2024-04-02,489
1260,2024-05-29,76
1322,2024-02-20,206
1906,2024-02-05,593
1342,2024-07-12,829
1295,2024-06-02,387
65,2024-01-25,969
809,2024-05-31,195
1075,2024-07-19,437
1332,2024-07-12,460
1281,2024-06-22,793
1692,2024-01-31,836
891,2024-07-25,682
369,2024-04-06,737
1019,2024-01-12,469
1457,2024-07-08,983
1804,2024-01-30,776
1434,2024-03-17,10
523,2024-01-26,285
864,2024-03-09,448
1776,2024-04-26,503
963,2024-05-16,111
222,2024-04-07,102
676,2024-06-18,442
1521,2024-07-20,197
1987,2024-06-09,301
350,2024-03-02,389
786,2024-05-20,252
148,2024-04-22,224
452,2024-01-27,386
1776,2024-01-27,419
69,2024-01-14,611
1237,2024-07-04,907
1268,2024-02-20,442
1460,2024-01-16,806
620,2024-05-30,12
2000,2024-03-16,103
944,2024-02-07,666
602,2024-03-07,980
180,2024-06-20,745
387,2024-01-08,515
1693,2024-05-02,881
1799,2024-02-22,778
1827,2024-01-10,472
594,2024-01-13,614
1912,2024-05-05,633
1749,2024-03-03,226
385,2024-03-04,844
1799,2024-05-26,620
726,2024-01-26,477
1307,2024-06-04,297
1141,2024-03-05,174
1469,2024-06-30,321
1320,2024-06-08,157
355,2024-02-10,938
1001,2024-02-19,368
21,2024-05-01,80
953,2024-04-19,733
356,2024-02-06,924
522,2024-03-25,549
910,2024-02-09,433
1708,2024-07-20,383
189,2024-05-01,937
656,2024-07-08,301
359,2024-05-04,682
1873,2024-07-12,751
148,2024-01-24,173
1969,2024-06-22,484
505,2024-07-01,314
